datetime,station,pm25,pm10,temp,rh,rain,no2,co,o3,so2,wind_speed,wind_dir,sensor_frozen,year,month,day,hour,weekday,is_weekend,season,hour_sin,hour_cos,month_sin,month_cos,is_dry_season,pm25_roll3h,pm25_roll6h,pm25_roll24h,pm25_lag1h,pm25_lag3h,pm25_delta1h,rain_acc6h
2025-01-05 00:00:00,CRAS Fercal,4.76,12.83,5.0,0.0,0.0,2.19,0.104,23.12,2.117,30.0,238.0,0,2025,1,5,0,6,1,chuva,0.0,1.0,0.49999999999999994,0.8660254037844387,0,3.723,12.745,6.422,6.33,1.3,-1.57,0.0
2025-01-05 01:00:00,CRAS Fercal,2.09,7.73,5.0,0.0,0.0,2.15,0.041,18.7,2.009,30.0,238.0,0,2025,1,5,1,6,1,chuva,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0,4.393,8.422,6.282,4.76,0.08,-2.67,0.0
2025-01-05 02:00:00,CRAS Fercal,2.15,10.41,5.0,0.0,0.0,2.45,0.042,11.9,2.049,30.0,238.0,0,2025,1,5,2,6,1,chuva,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0,3.0,2.785,6.212,2.09,6.33,0.06,0.0
2025-01-05 03:00:00,CRAS Fercal,0.63,7.4,5.0,0.0,0.0,2.74,0.291,8.97,2.248,30.0,238.0,0,2025,1,5,3,6,1,chuva,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,0,1.623,2.673,6.105,2.15,4.76,-1.52,0.0
2025-01-05 04:00:00,CRAS Fercal,0.0,2.23,5.0,0.0,0.0,2.87,0.321,8.29,2.148,30.0,238.0,0,2025,1,5,4,6,1,chuva,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0,0.927,2.66,6.105,0.63,2.09,-0.63,0.0
2025-01-05 05:00:00,CRAS Fercal,0.0,0.0,5.0,0.0,0.0,1.62,0.161,7.47,2.068,30.0,238.0,0,2025,1,5,5,6,1,chuva,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,0,0.21,1.605,5.918,0.0,2.15,0.0,0.0
2025-01-05 06:00:00,CRAS Fercal,0.0,1.75,5.0,0.0,0.0,1.01,0.144,7.34,2.165,30.0,238.0,0,2025,1,5,6,6,1,chuva,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0,0.0,0.812,5.854,0.0,0.63,0.0,0.0
2025-01-05 07:00:00,CRAS Fercal,1.18,7.08,5.0,0.0,0.0,1.38,0.283,7.17,1.766,30.0,238.0,0,2025,1,5,7,6,1,chuva,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0,0.393,0.66,5.839,0.0,0.0,1.18,0.0
2025-01-05 08:00:00,CRAS Fercal,11.89,25.72,5.0,0.0,0.0,2.22,0.336,10.62,2.45,30.0,238.0,0,2025,1,5,8,6,1,chuva,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,0,4.357,2.283,6.085,1.18,0.0,10.71,0.0
2025-01-05 09:00:00,CRAS Fercal,5.91,18.02,5.0,0.0,0.0,4.25,0.401,14.98,2.279,30.0,238.0,0,2025,1,5,9,6,1,chuva,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,0,6.327,3.163,6.123,11.89,0.0,-5.98,0.0
2025-01-05 10:00:00,CRAS Fercal,6.73,18.82,5.0,0.0,0.0,8.36,0.386,13.2,4.224,30.0,238.0,0,2025,1,5,10,6,1,chuva,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,0,8.177,4.285,6.025,5.91,1.18,0.82,0.0
2025-01-05 11:00:00,CRAS Fercal,16.6,86.09,5.0,0.0,0.0,10.8,0.375,19.61,5.142,30.0,238.0,0,2025,1,5,11,6,1,chuva,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,0,9.747,7.052,6.26,6.73,11.89,9.87,0.0
2025-01-05 12:00:00,CRAS Fercal,10.29,56.03,5.0,0.0,0.0,16.02,0.404,31.29,4.639,30.0,238.0,0,2025,1,5,12,6,1,chuva,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0,11.207,8.767,6.328,16.6,5.91,-6.31,0.0
2025-01-05 13:00:00,CRAS Fercal,0.0,0.0,5.0,0.0,0.0,5.79,0.363,33.19,3.245,30.0,238.0,0,2025,1,5,13,6,1,chuva,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0,8.963,8.57,6.109,10.29,6.73,-10.29,0.0
2025-01-05 15:00:00,CRAS Fercal,5.23,24.43,5.0,0.0,0.0,1.78,0.178,34.45,2.818,30.0,238.0,0,2025,1,5,15,6,1,chuva,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,0,5.173,7.46,6.282,0.0,16.6,5.23,0.0
2025-01-05 16:00:00,CRAS Fercal,10.7,29.27,5.0,0.0,0.0,2.23,0.0,32.8,2.702,30.0,238.0,0,2025,1,5,16,6,1,chuva,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0,5.31,8.258,6.684,5.23,10.29,5.47,0.0
2025-01-05 17:00:00,CRAS Fercal,1.46,1.84,5.0,0.0,0.0,3.78,0.29,35.53,3.081,30.0,238.0,0,2025,1,5,17,6,1,chuva,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0,5.797,7.38,6.674,10.7,0.0,-9.24,0.0
2025-01-05 18:00:00,CRAS Fercal,3.42,19.4,5.0,0.0,0.0,5.96,0.293,33.67,3.101,30.0,238.0,0,2025,1,5,18,6,1,chuva,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0,5.193,5.183,6.465,1.46,5.23,1.96,0.0
2025-01-05 19:00:00,CRAS Fercal,3.42,19.4,5.0,0.0,0.0,5.01,0.121,28.23,2.913,30.0,238.0,0,2025,1,5,19,6,1,chuva,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,0,2.767,4.038,6.59,3.42,10.7,0.0,0.0
2025-01-05 20:00:00,CRAS Fercal,11.91,32.9,5.0,0.0,0.0,5.67,0.163,21.93,2.622,30.0,238.0,0,2025,1,5,20,6,1,chuva,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0,6.25,6.023,5.919,3.42,1.46,8.49,0.0
2025-01-05 21:00:00,CRAS Fercal,11.89,32.42,5.0,0.0,0.0,8.02,0.159,17.09,2.104,30.0,238.0,0,2025,1,5,21,6,1,chuva,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,0,9.073,7.133,4.915,11.91,3.42,-0.02,0.0
2025-01-05 22:00:00,CRAS Fercal,7.58,21.23,5.0,0.0,0.0,6.32,0.28,13.16,2.341,30.0,238.0,0,2025,1,5,22,6,1,chuva,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,0,10.46,6.613,5.177,11.89,3.42,-4.31,0.0
2025-01-05 23:00:00,CRAS Fercal,10.98,27.26,5.0,0.0,0.0,7.47,0.535,13.98,2.315,30.0,238.0,0,2025,1,5,23,6,1,chuva,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,0,10.15,8.2,5.631,7.58,11.91,3.4,0.0
2025-01-06 00:00:00,CRAS Fercal,3.06,9.22,5.0,0.0,0.0,8.88,0.489,19.86,2.084,30.0,238.0,0,2025,1,6,0,0,0,chuva,0.0,1.0,0.49999999999999994,0.8660254037844387,0,7.207,8.14,5.495,10.98,11.89,-7.92,0.0
2025-01-06 01:00:00,CRAS Fercal,0.0,0.0,5.0,0.0,0.0,2.59,0.415,24.78,1.857,30.0,238.0,0,2025,1,6,1,0,0,chuva,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0,4.68,7.57,5.297,3.06,7.58,-3.06,0.0
2025-01-06 02:00:00,CRAS Fercal,0.0,0.0,5.0,0.0,0.0,0.47,0.38,28.39,1.858,30.0,238.0,0,2025,1,6,2,0,0,chuva,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0,1.02,5.585,5.21,0.0,10.98,0.0,0.0
2025-01-06 04:00:00,CRAS Fercal,0.0,5.46,5.0,0.0,0.0,2.24,0.383,16.15,1.38,30.0,238.0,0,2025,1,6,4,0,0,chuva,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0,0.0,3.603,5.12,0.0,3.06,0.0,0.0
2025-01-06 05:00:00,CRAS Fercal,2.78,15.77,5.0,0.0,0.0,3.35,0.375,16.39,1.787,30.0,238.0,0,2025,1,6,5,0,0,chuva,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,0,0.927,2.803,5.21,0.0,0.0,2.78,0.0
2025-01-06 06:00:00,CRAS Fercal,0.0,4.33,5.0,0.0,0.0,5.08,0.395,15.78,1.973,30.0,238.0,0,2025,1,6,6,0,0,chuva,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0,0.927,0.973,5.21,2.78,0.0,-2.78,0.0
2025-01-06 07:00:00,CRAS Fercal,3.13,10.73,5.0,0.0,0.0,8.82,0.463,27.99,1.72,30.0,238.0,0,2025,1,6,7,0,0,chuva,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0,1.97,0.985,5.34,0.0,0.0,3.13,0.0
2025-01-06 08:00:00,CRAS Fercal,3.13,10.73,5.0,0.0,0.0,3.07,0.334,33.23,2.284,30.0,238.0,0,2025,1,6,8,0,0,chuva,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,0,2.087,1.507,5.47,3.13,2.78,0.0,0.0
2025-01-06 09:00:00,CRAS Fercal,1.6,9.91,5.0,0.0,0.0,4.69,0.303,32.64,2.024,30.0,238.0,0,2025,1,6,9,0,0,chuva,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,0,2.62,1.773,5.488,3.13,0.0,-1.53,0.0
2025-01-06 17:00:00,CRAS Fercal,0.2,8.54,25.0,88.06,0.0,3.25,0.259,31.08,2.47,30.0,238.0,0,2025,1,6,17,0,0,chuva,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0,1.643,1.807,5.001,1.6,3.13,-1.4,0.0
2025-01-06 18:00:00,CRAS Fercal,4.85,19.96,24.7,96.38,0.533,4.51,0.329,27.37,2.489,1.1,41.2,0,2025,1,6,18,0,0,chuva,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0,2.217,2.152,4.957,0.2,3.13,4.65,0.533
2025-01-06 19:00:00,CRAS Fercal,10.24,32.61,23.0,99.09,0.254,12.85,0.588,19.84,2.709,0.5,7.3,0,2025,1,6,19,0,0,chuva,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,0,5.097,3.858,5.103,4.85,1.6,5.39,0.787
2025-01-06 20:00:00,CRAS Fercal,16.67,38.71,21.1,99.09,0.0,12.6,0.558,13.82,2.869,0.1,113.6,0,2025,1,6,20,0,0,chuva,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0,10.587,6.115,5.106,10.24,0.2,6.43,0.787
2025-01-06 21:00:00,CRAS Fercal,10.72,22.49,20.5,99.07,0.0,4.33,0.447,11.53,2.436,0.1,152.0,0,2025,1,6,21,0,0,chuva,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,0,12.543,7.38,5.124,16.67,4.85,-5.95,0.787
2025-01-06 22:00:00,CRAS Fercal,5.71,12.7,20.2,99.07,0.0,8.54,0.454,6.4,2.228,0.1,44.9,0,2025,1,6,22,0,0,chuva,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,0,11.033,8.065,5.362,10.72,10.24,-5.01,0.787
2025-01-06 23:00:00,CRAS Fercal,4.88,17.01,19.9,99.06,0.0,8.27,0.451,5.52,2.408,0.4,83.0,0,2025,1,6,23,0,0,chuva,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,0,7.103,8.845,5.347,5.71,16.67,-0.83,0.787
2025-01-07 00:00:00,CRAS Fercal,2.99,15.7,19.9,99.07,0.0,2.63,0.333,7.2,2.022,0.2,256.3,0,2025,1,7,0,1,0,chuva,0.0,1.0,0.49999999999999994,0.8660254037844387,0,4.527,8.535,5.026,4.88,10.72,-1.89,0.254
2025-01-07 01:00:00,CRAS Fercal,3.53,11.49,19.9,99.08,0.0,3.11,0.346,6.35,1.594,0.4,114.6,0,2025,1,7,1,1,0,chuva,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0,3.8,7.417,5.112,2.99,5.71,0.54,0.0
2025-01-07 02:00:00,CRAS Fercal,0.0,9.14,19.8,99.07,0.0,2.74,0.307,7.29,1.604,0.1,82.5,0,2025,1,7,2,1,0,chuva,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0,2.173,4.638,4.97,3.53,4.88,-3.53,0.0
2025-01-07 03:00:00,CRAS Fercal,3.27,13.6,20.1,99.07,0.0,5.64,0.0,6.08,1.836,0.2,92.8,0,2025,1,7,3,1,0,chuva,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,0,2.267,3.397,4.963,0.0,2.99,3.27,0.0
2025-01-07 04:00:00,CRAS Fercal,1.58,15.45,20.1,99.07,0.0,4.37,0.305,7.25,1.855,0.2,103.1,0,2025,1,7,4,1,0,chuva,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0,1.617,2.708,4.533,3.27,3.53,-1.69,0.0
2025-01-07 05:00:00,CRAS Fercal,4.05,17.1,19.7,99.06,0.0,2.47,0.298,5.83,1.646,0.0,110.0,0,2025,1,7,5,1,0,chuva,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,0,2.967,2.57,4.206,1.58,0.0,2.47,0.0
2025-01-07 06:00:00,CRAS Fercal,0.0,13.3,19.3,99.08,0.0,2.79,0.0,5.34,1.756,0.2,126.1,0,2025,1,7,6,1,0,chuva,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0,1.877,2.072,3.89,4.05,3.27,-4.05,0.0
2025-01-07 07:00:00,CRAS Fercal,5.55,22.16,19.6,99.07,0.0,1.91,0.27,7.83,1.728,0.2,99.3,0,2025,1,7,7,1,0,chuva,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0,3.2,2.408,3.664,0.0,1.58,5.55,0.0
2025-01-07 08:00:00,CRAS Fercal,4.98,25.06,20.3,99.01,0.0,9.57,0.192,7.13,1.994,0.4,12.3,0,2025,1,7,8,1,0,chuva,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,0,3.51,3.238,3.744,5.55,4.05,-0.57,0.0
2025-01-07 09:00:00,CRAS Fercal,16.71,127.99,22.0,99.03,0.0,8.57,0.163,18.72,1.974,0.7,6.9,0,2025,1,7,9,1,0,chuva,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,0,9.08,5.478,4.44,4.98,0.0,11.73,0.0
2025-01-07 10:00:00,CRAS Fercal,7.04,52.72,23.8,99.07,0.0,5.56,0.0,26.61,1.544,1.7,362.8,0,2025,1,7,10,1,0,chuva,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,0,9.577,6.388,4.734,16.71,5.55,-9.67,0.0
2025-01-07 11:00:00,CRAS Fercal,0.0,15.08,25.4,93.01,0.0,4.91,0.39,7.53,2.031,2.3,366.1,0,2025,1,7,11,1,0,chuva,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,0,7.917,5.713,4.734,7.04,4.98,-7.04,0.0
2025-01-07 12:00:00,CRAS Fercal,0.0,6.9,26.4,79.05,0.0,3.14,0.292,500.0,2.242,3.7,337.4,0,2025,1,7,12,1,0,chuva,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0,2.347,5.713,4.618,0.0,16.71,0.0,0.0
2025-01-07 13:00:00,CRAS Fercal,1.14,7.73,27.7,71.26,0.0,3.47,0.416,28.46,2.533,3.4,254.4,0,2025,1,7,13,1,0,chuva,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0,0.38,4.978,4.665,0.0,7.04,1.14,0.0
2025-01-07 14:00:00,CRAS Fercal,1.14,5.16,28.7,66.25,0.0,2.97,0.635,28.41,2.555,3.4,318.2,0,2025,1,7,14,1,0,chuva,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,0,0.76,4.338,4.583,1.14,0.0,0.0,0.0
2025-01-07 15:00:00,CRAS Fercal,0.37,7.91,29.6,62.2,0.0,3.68,0.629,27.97,2.647,3.2,295.9,0,2025,1,7,15,1,0,chuva,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,0,0.883,1.615,4.468,1.14,0.0,-0.77,0.0
2025-01-07 16:00:00,CRAS Fercal,0.1,11.35,29.8,60.44,0.0,2.04,0.678,27.71,2.943,3.4,36.4,0,2025,1,7,16,1,0,chuva,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0,0.537,0.458,4.405,0.37,1.14,-0.27,0.0
2025-01-07 17:00:00,CRAS Fercal,0.0,8.53,28.7,62.54,0.0,3.28,0.71,27.5,2.929,3.1,60.5,0,2025,1,7,17,1,0,chuva,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0,0.157,0.458,4.397,0.1,1.14,-0.1,0.0
2025-01-07 18:00:00,CRAS Fercal,3.24,14.25,27.0,72.5,0.0,5.54,0.758,25.33,2.873,2.5,310.5,0,2025,1,7,18,1,0,chuva,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0,1.113,0.998,4.33,0.0,0.37,3.24,0.0
2025-01-07 19:00:00,CRAS Fercal,14.25,38.91,25.2,80.28,0.0,5.47,0.732,23.76,3.255,1.4,11.1,0,2025,1,7,19,1,0,chuva,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,0,5.83,3.183,4.497,3.24,0.1,11.01,0.0
2025-01-07 20:00:00,CRAS Fercal,9.17,26.84,23.8,95.5,0.0,11.56,0.881,15.07,2.907,0.4,39.8,0,2025,1,7,20,1,0,chuva,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0,8.887,4.522,4.184,14.25,0.0,-5.08,0.0
2025-01-07 21:00:00,CRAS Fercal,15.83,55.71,22.3,99.13,0.0,8.03,0.76,9.52,2.714,0.6,289.0,0,2025,1,7,21,1,0,chuva,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,0,13.083,7.098,4.397,9.17,3.24,6.66,0.0
2025-01-07 22:00:00,CRAS Fercal,17.5,45.14,21.6,99.13,0.0,8.49,0.695,6.79,3.115,0.7,31.5,0,2025,1,7,22,1,0,chuva,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,0,14.167,9.998,4.888,15.83,14.25,1.67,0.0
2025-01-07 23:00:00,CRAS Fercal,14.92,42.92,21.7,99.1,0.0,7.13,0.716,7.54,2.471,0.5,13.0,0,2025,1,7,23,1,0,chuva,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,0,16.083,12.485,5.307,17.5,9.17,-2.58,0.0
2025-01-08 00:00:00,CRAS Fercal,10.91,36.5,21.8,99.09,0.254,6.14,0.742,11.28,2.455,0.8,61.5,0,2025,1,8,0,2,0,chuva,0.0,1.0,0.49999999999999994,0.8660254037844387,0,14.443,13.763,5.637,14.92,15.83,-4.01,0.254
2025-01-08 01:00:00,CRAS Fercal,9.05,45.12,20.9,99.1,0.254,1.85,0.64,16.44,1.7,0.4,22.9,0,2025,1,8,1,2,0,chuva,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0,11.627,12.897,5.867,10.91,17.5,-1.86,0.508
2025-01-08 02:00:00,CRAS Fercal,3.0,10.43,20.5,99.1,0.0,1.51,0.72,16.32,1.77,0.7,288.9,0,2025,1,8,2,2,0,chuva,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0,7.653,11.868,5.992,9.05,14.92,-6.05,0.508
2025-01-08 06:00:00,CRAS Fercal,3.27,13.76,20.0,99.1,0.0,7.7,0.729,8.51,1.661,0.1,276.1,0,2025,1,8,6,2,0,chuva,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0,5.107,9.775,5.992,3.0,10.91,0.27,0.508
2025-01-08 07:00:00,CRAS Fercal,0.62,12.54,20.1,99.11,0.0,6.4,0.761,7.41,1.996,0.3,58.3,0,2025,1,8,7,2,0,chuva,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0,2.297,6.962,5.952,3.27,9.05,-2.65,0.508
2025-01-08 08:00:00,CRAS Fercal,6.71,22.91,21.0,99.09,0.0,7.34,0.827,10.84,2.103,0.4,19.6,0,2025,1,8,8,2,0,chuva,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,0,3.533,5.593,6.062,0.62,3.0,6.09,0.508
2025-01-08 09:00:00,CRAS Fercal,6.28,45.96,22.0,99.07,0.0,3.14,0.702,17.86,2.043,1.2,325.2,0,2025,1,8,9,2,0,chuva,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,0,4.537,4.822,6.324,6.71,3.27,-0.43,0.254
2025-01-08 10:00:00,CRAS Fercal,1.9,14.63,22.8,99.08,0.0,2.47,0.791,21.48,3.379,2.0,277.2,0,2025,1,8,10,2,0,chuva,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,0,4.963,3.63,6.172,6.28,0.62,-4.38,0.0
2025-01-08 11:00:00,CRAS Fercal,8.27,40.9,23.6,99.09,0.0,2.86,0.801,21.59,3.306,2.0,11.0,0,2025,1,8,11,2,0,chuva,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,0,5.483,4.508,6.309,1.9,6.71,6.37,0.0
2025-01-08 12:00:00,CRAS Fercal,5.28,32.03,23.1,99.1,0.254,5.08,0.703,21.17,2.275,1.4,355.2,0,2025,1,8,12,2,0,chuva,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0,5.15,4.843,5.833,8.27,6.28,-2.99,0.254
2025-01-08 13:00:00,CRAS Fercal,7.37,18.61,25.6,97.53,0.0,0.78,0.634,23.17,2.16,1.5,342.6,0,2025,1,8,13,2,0,chuva,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0,6.973,5.968,5.847,5.28,1.9,2.09,0.254
2025-01-08 14:00:00,CRAS Fercal,7.37,0.0,25.5,96.8,0.0,1.76,0.608,20.95,2.096,2.6,303.0,0,2025,1,8,14,2,0,chuva,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,0,6.673,6.078,6.154,7.37,8.27,0.0,0.254
2025-01-08 15:00:00,CRAS Fercal,1.24,12.51,25.4,91.95,0.0,3.27,0.635,21.34,2.058,3.4,277.2,0,2025,1,8,15,2,0,chuva,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,0,5.327,5.238,6.205,7.37,5.28,-6.13,0.254
2025-01-08 16:00:00,CRAS Fercal,0.0,0.17,24.7,97.07,0.0,3.24,0.641,21.45,2.101,1.7,232.0,0,2025,1,8,16,2,0,chuva,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0,2.87,4.922,6.158,1.24,7.37,-1.24,0.254
2025-01-08 17:00:00,CRAS Fercal,1.6,10.98,25.0,87.95,0.0,3.0,0.615,23.0,2.203,2.1,17.4,0,2025,1,8,17,2,0,chuva,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0,0.947,3.81,6.177,0.0,7.37,1.6,0.254
2025-01-08 18:00:00,CRAS Fercal,0.0,3.85,24.0,98.22,0.0,4.14,0.617,20.34,2.408,1.2,242.6,0,2025,1,8,18,2,0,chuva,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0,0.533,2.93,6.162,1.6,1.24,-1.6,0.0
2025-01-08 19:00:00,CRAS Fercal,9.71,34.03,21.2,99.17,3.302,1.95,0.629,21.39,2.325,1.3,242.7,0,2025,1,8,19,2,0,chuva,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,0,3.77,3.32,6.562,0.0,0.0,9.71,3.302
2025-01-08 20:00:00,CRAS Fercal,7.0,14.29,19.5,99.14,8.128,10.98,0.723,17.67,2.122,0.9,254.2,0,2025,1,8,20,2,0,chuva,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0,5.57,3.258,6.854,9.71,1.6,-2.71,11.43
2025-01-08 21:00:00,CRAS Fercal,7.13,11.9,19.3,99.13,1.27,16.29,0.688,16.31,2.138,0.2,327.8,0,2025,1,8,21,2,0,chuva,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,0,7.947,4.24,7.016,7.0,0.0,0.13,12.7
2025-01-08 22:00:00,CRAS Fercal,0.67,2.66,19.5,99.15,0.254,6.26,0.754,16.34,2.112,0.6,2.6,0,2025,1,8,22,2,0,chuva,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,0,4.933,4.352,6.45,7.13,9.71,-6.46,12.954
2025-01-08 23:00:00,CRAS Fercal,3.4,7.53,19.7,99.15,0.254,2.76,0.657,15.29,1.788,0.3,232.0,0,2025,1,8,23,2,0,chuva,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,0,3.733,4.652,6.21,0.67,7.0,2.73,13.208
2025-01-09 00:00:00,CRAS Fercal,1.33,5.79,19.7,99.14,0.254,2.5,0.635,16.48,1.571,0.5,26.2,0,2025,1,9,0,3,0,chuva,0.0,1.0,0.49999999999999994,0.8660254037844387,0,1.8,4.873,5.605,3.4,7.13,-2.07,13.462
2025-01-09 01:00:00,CRAS Fercal,1.49,4.15,19.5,99.13,0.254,6.37,0.582,15.55,1.424,0.2,100.1,0,2025,1,9,1,3,0,chuva,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0,2.073,3.503,4.938,1.33,0.67,0.16,10.414
2025-01-09 02:00:00,CRAS Fercal,0.0,4.82,19.4,99.11,0.0,14.17,0.607,11.71,1.587,0.1,41.9,0,2025,1,9,2,3,0,chuva,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0,0.94,2.337,4.317,1.49,3.4,-1.49,2.286
2025-01-09 03:00:00,CRAS Fercal,1.43,26.0,19.5,99.13,0.0,11.68,0.636,11.64,1.585,0.1,3.3,0,2025,1,9,3,3,0,chuva,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,0,0.973,1.387,3.922,0.0,1.33,1.43,1.016
2025-01-09 04:00:00,CRAS Fercal,2.41,27.61,19.4,99.12,0.762,9.88,0.678,12.14,1.61,0.2,317.6,0,2025,1,9,4,3,0,chuva,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0,1.28,1.677,3.645,1.43,1.49,0.98,1.524
2025-01-09 05:00:00,CRAS Fercal,1.47,16.02,19.2,99.11,1.016,4.81,0.601,16.94,1.349,0.7,15.2,0,2025,1,9,5,3,0,chuva,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,0,1.77,1.355,3.581,2.41,0.0,-0.94,2.286
2025-01-09 06:00:00,CRAS Fercal,0.0,0.16,18.9,99.11,0.508,16.1,0.634,15.46,1.165,0.5,282.7,0,2025,1,9,6,3,0,chuva,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0,1.293,1.133,3.445,1.47,1.43,-1.47,2.54
